,between_days,DataType,depYear,c_uniqueUnitID,latitudeDeployed_DecDeg,longitudeDeployed_DecDeg
25,2015-03-21,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-03-22,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-03-22,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-03-22,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-03-22,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-03-23,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-03-23,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-03-23,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-03-23,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-03-24,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-03-24,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-03-24,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-03-24,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-03-25,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-03-25,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-03-25,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-03-25,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
81,2015-03-25,Aerial,2015,,42.10833333,-70.16667
22,2015-03-26,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-03-26,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-03-26,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-03-26,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-03-27,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-03-27,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-03-27,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-03-27,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-03-28,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-03-28,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-03-28,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-03-28,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-03-29,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-03-29,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-03-29,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-03-29,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-03-30,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-03-30,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-03-30,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-03-30,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-03-31,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-03-31,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-03-31,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-03-31,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
82,2015-03-31,Aerial,2015,,42.10833333,-70.16667
22,2015-04-01,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-01,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-01,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-01,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-02,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-02,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-02,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-02,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-03,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-03,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-03,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-03,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-04,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-04,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-04,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-04,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-05,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-05,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-05,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-05,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-06,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-06,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-06,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-06,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
83,2015-04-06,Aerial,2015,,42.10833333,-70.16667
35,2015-04-06,Zooplankton,2015,,41.97,-70.43
22,2015-04-07,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-07,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-07,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-07,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-08,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-08,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-08,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-08,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-09,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-09,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-09,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-09,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-10,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-10,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-10,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-10,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-11,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-11,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-11,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-11,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-12,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-12,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-12,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-12,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
84,2015-04-12,Aerial,2015,,42.10833333,-70.16667
22,2015-04-13,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-13,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-13,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-13,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-14,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-14,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-14,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-14,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-15,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-15,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-15,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-15,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
85,2015-04-15,Aerial,2015,,42.10833333,-70.16667
36,2015-04-15,Zooplankton,2015,,41.97,-70.43
22,2015-04-16,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-16,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-16,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-16,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-17,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-17,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-17,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-17,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-18,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-18,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-18,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-18,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
86,2015-04-18,Aerial,2015,,42.10833333,-70.16667
37,2015-04-18,Zooplankton,2015,,41.97,-70.43
22,2015-04-19,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-19,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-19,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-19,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
87,2015-04-19,Aerial,2015,,42.10833333,-70.16667
22,2015-04-20,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-20,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-20,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-20,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-21,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-21,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-21,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-21,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-22,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-22,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-22,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-22,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
88,2015-04-22,Aerial,2015,,42.10833333,-70.16667
22,2015-04-23,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-23,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-23,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-23,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-24,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-24,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-24,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-24,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-25,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-25,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-25,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-25,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
89,2015-04-25,Aerial,2015,,42.10833333,-70.16667
22,2015-04-26,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-26,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-26,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-26,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-27,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-27,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-27,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-27,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
90,2015-04-27,Aerial,2015,,42.10833333,-70.16667
38,2015-04-27,Zooplankton,2015,,41.97,-70.43
22,2015-04-28,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-28,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-28,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-28,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-04-29,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-29,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-29,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-29,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
91,2015-04-29,Aerial,2015,,42.10833333,-70.16667
22,2015-04-30,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-04-30,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-04-30,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-04-30,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-05-01,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-01,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-01,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-01,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-05-02,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-02,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-02,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-02,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-05-03,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-03,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-03,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-03,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-05-04,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-04,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-04,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-04,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
92,2015-05-04,Aerial,2015,,42.10833333,-70.16667
22,2015-05-05,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-05,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-05,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-05,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-05-06,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-06,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-06,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-06,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
93,2015-05-06,Aerial,2015,,42.10833333,-70.16667
39,2015-05-06,Zooplankton,2015,,41.97,-70.43
22,2015-05-07,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-07,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-07,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-07,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-05-08,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-08,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-08,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-08,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
94,2015-05-08,Aerial,2015,,42.10833333,-70.16667
40,2015-05-08,Zooplankton,2015,,41.97,-70.43
22,2015-05-09,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-09,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-09,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-09,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-05-10,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-10,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-10,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-10,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-05-11,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-11,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-11,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-11,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
95,2015-05-11,Aerial,2015,,42.10833333,-70.16667
22,2015-05-12,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-12,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
24,2015-05-12,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0214_FD02630,41.937533,-70.2374
25,2015-05-12,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0220_FD02618,41.963767,-70.2042
22,2015-05-13,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0148_FD02640,41.9678,-70.255667
23,2015-05-13,Acoustic,2015,2015_BRP_CCB_S1059_Dep24_20150217_PU0171_FD02646,41.956767,-70.2314
